ID_CURSO_ACADEMICO_NK,ID_EXPEDIENTE_ACADEMICO_NK,ID_CURSO_ACADEMICO,ID_EXPEDIENTE_ACADEMICO,ID_ASIGNATURA,ID_CONVOCATORIA,ID_PLAN_ESTUDIO,ID_CENTRO,ID_TIPO_ACCESO,ID_GRUPO,ID_TIPO_DOCENCIA,ID_CLASE_ASIGNATURA,ID_TIPO_RECONOCIMIENTO,ID_CALIFICACION,ID_RANGO_NOTA_NUMERICA,ID_ALUMNO,ID_SEXO,ID_CURSO_ACADEMICO_COHORTE,ID_PAIS_NACIONALIDAD,ID_POBLACION_FAMILIAR,ID_FECHA_CALIFICACION,EDAD,NOTA_NUMERICA,CREDITOS,ORDEN_CONVOCATORIA,CONVOCATORIAS_CONSUMIDAS,NUMERO_MATRICULAS,SN_DOCTORADO_VIGENTE,ID_DEDICACION,FLG_COMPENSADA,FLG_TRANSFERIDA,ID_RANGO_NOTA_ADMISION,ID_PLAN_GRUPO_MATRICULA_NK,ID_CENTRO_NK,ID_RAMA_CONOCIMIENTO,CURSO_MAS_ALTO_MATRICULADO,CURSO_IMPARTICION_ASIG,ORDEN_BOE_PLAN,FLG_MOVILIDAD_IN,ID_PLAN_ESTUDIO_NK,FLG_ULTIMA_CONVOCATORIA,ID_CENTRO_IMPARTICION,FLG_MATRICULADA,FLG_SUPERADA,ID_PLAN_GRUPO_MATRICULA,ID_ESTUDIO_NK,NOTA_ADMISION,SN_MOVILIDAD_IN,FLG_RECONOCIDA,ID_FECHA_CARGA,ID_TIPO_ESTUDIO,SN_PROG_MOVILIDAD,ID_CAMPUS_CENTRO,ID_ESTUDIO,FLG_NUEVO_INGRESO,FECHA_CARGA,ID_ESTUDIO_PREVIO,ANYO_ACCESO_SUE,SN_NUEVO_INGRESO,ID_TIPO_CENTRO,ID_CENTRO_IMPARTICION_NK,ID_POBLACION_CENTRO,SN_COMPENSADA,FLG_SUSPENDIDA,ID_EDAD_EST,FLG_CALCULO_TASAS,ID_PAIS_FAMILIAR,FLG_PRESENTADA,SN_CAMBIO_CICLO_GRADO,FLG_EN_PROGRAMA_MOVILIDAD,ID_ASIGNATURA_NK,ID_RANGO_NOTA_EGRACONS,ID_TIPO_ASIGNATURA,ID_PAIS_FAMILIAR_NK,RANGO_NUM_MATRICULAS
2020,816,20200,816,459,4,67,22,13,19,1,1,2,5,1,43,2,20110,1,456,20210826,22,9.01,7.9,2,1,2,N,724,0,0,1.52,989,736,695,4,28,5868/2017,1,10067,0,22,1,1,989,3900,4.09,S,1,20200420,260,S,833,35,0,2020-12-21,841,2020,N,830,2200,371,N,0,1,1,1,1,S,1,459,8.0,885,ESP,2
2013,817,20130,817,408,5,25,29,11,14,2,2,1,4,1,61,1,20240,36,242,20140221,53,7.24,3.0,1,2,2,N,167,0,1,7.95,511,350,141,2,40,3576/2018,0,10025,0,14,1,1,511,4600,4.45,N,0,20231215,945,S,692,509,0,2022-03-05,988,2011,N,288,1400,51,N,0,10,1,36,1,N,1,408,4.0,924,TUN,2
2019,818,20190,818,459,2,50,9,1,4,2,3,2,4,1,21,1,20190,33,367,20201222,59,8.69,7.6,2,4,1,S,732,0,0,4.66,315,364,859,2,82,3544/2015,1,10050,0,9,1,1,315,2300,2.5,S,0,20221022,460,S,836,907,1,2020-06-15,291,2018,N,754,900,991,N,0,9,0,33,1,N,1,459,3.0,666,LBR,1
2018,819,20180,819,104,1,76,26,12,17,5,3,2,2,1,3,1,20240,9,99,20190525,60,3.65,9.7,3,2,3,S,579,0,0,3.87,804,403,202,2,26,5053/2021,1,10076,0,26,1,0,804,500,5.88,S,1,20210731,110,N,510,381,1,2023-11-04,587,2014,N,783,2600,372,N,1,6,1,25,1,S,0,104,4.0,681,PHL,3
2019,820,20190,820,312,5,64,35,2,7,2,5,1,4,1,16,1,20210,20,102,20201221,41,7.88,9.9,3,5,1,S,667,0,0,4.28,310,790,289,3,83,6833/2012,1,10064,0,22,1,1,310,500,7.54,S,0,20220725,142,N,575,103,1,2022-12-21,36,2011,N,636,2200,430,N,0,2,0,20,1,N,0,312,6.0,819,TGO,1
2017,821,20170,821,191,3,37,19,1,11,3,4,3,2,1,7,2,20220,24,152,20170205,47,3.52,11.8,1,4,3,N,312,0,1,2.65,132,952,847,3,48,4037/2020,1,10037,0,19,1,0,132,700,0.63,S,0,20201119,825,N,185,258,0,2023-10-13,875,2011,S,360,1900,387,N,1,4,1,24,1,N,0,191,4.0,387,BLZ,3
2011,822,20110,822,354,4,13,31,14,18,4,5,5,2,1,2,1,20220,97,183,20111117,5,4.21,9.7,3,4,1,S,535,1,1,1.09,332,111,491,4,61,7020/2014,1,10013,0,43,1,0,332,100,6.63,S,0,20210914,406,S,366,143,1,2022-10-13,476,2011,N,22,4300,809,S,1,3,0,73,1,N,1,354,7.0,667,GHA,1
2023,823,20230,823,118,4,28,30,4,6,4,5,3,2,1,48,1,20160,19,131,20230612,43,2.01,5.8,3,4,3,N,668,0,0,3.71,1,311,71,1,67,2684/2011,0,10028,0,30,1,0,1,2000,5.4,N,0,20230426,905,S,891,756,0,2022-05-02,23,2014,N,741,3000,694,N,1,5,0,19,1,N,1,118,8.0,260,CMR,3
2019,824,20190,824,474,1,8,38,2,5,3,5,3,2,1,21,1,20180,40,382,20190830,58,2.36,11.4,1,5,2,N,997,0,1,9.03,121,150,581,4,97,5985/2020,1,10008,0,38,1,0,121,3400,9.86,S,0,20231217,573,S,805,782,1,2023-09-20,495,2010,N,957,3800,581,N,1,3,1,40,1,N,1,474,1.0,160,TUV,2
2014,825,20140,825,40,2,64,18,9,19,4,4,5,4,1,5,2,20110,55,429,20150212,12,8.1,5.0,2,4,3,S,755,0,1,3.94,884,357,58,2,30,1802/2020,1,10064,0,1,1,1,884,2300,0.89,S,0,20200113,58,N,801,288,0,2021-08-26,927,2010,S,217,100,889,N,0,2,0,55,1,N,0,40,2.0,959,SMR,3
2020,826,20200,826,398,4,78,19,1,11,1,3,1,2,1,39,1,20100,35,310,20210417,41,3.33,3.1,1,2,2,N,122,0,0,7.15,986,221,39,1,15,6230/2017,1,10078,0,16,1,0,986,1400,7.36,S,1,20220227,639,N,144,952,1,2020-03-22,760,2020,N,444,1600,917,N,1,2,1,35,1,S,0,398,2.0,473,IRQ,2
2010,827,20100,827,307,1,63,7,15,20,3,2,4,2,1,99,2,20170,13,237,20110815,34,1.49,7.3,3,3,1,N,742,0,1,8.12,79,208,327,2,43,3190/2021,0,10063,0,7,1,0,79,2500,4.79,N,1,20220114,490,S,637,481,1,2022-01-12,197,2010,S,820,700,340,N,1,2,0,2,1,N,1,307,7.0,154,COG,1
2021,828,20210,828,166,1,54,20,4,8,5,5,2,3,1,38,2,20230,31,198,20210418,16,5.2,10.6,2,1,1,N,718,0,1,5.01,635,511,748,4,55,3489/2018,0,10054,0,20,1,1,635,3800,2.41,N,1,20230204,732,N,622,489,1,2023-02-04,62,2018,S,710,2000,540,N,0,7,0,31,1,S,0,166,6.0,414,MUS,1
2020,829,20200,829,475,4,94,23,8,4,5,5,5,2,1,91,2,20240,24,325,20211211,14,4.6,10.0,1,1,3,N,930,1,1,6.12,976,800,414,4,72,7460/2019,0,10094,0,23,1,0,976,1200,8.65,N,1,20211211,709,N,768,975,1,2022-02-16,794,2020,N,445,2300,911,S,1,7,0,24,1,N,0,475,6.0,337,BLZ,3
2015,830,20150,830,130,1,96,13,14,1,1,5,2,5,1,71,1,20120,22,12,20160514,31,9.32,6.7,2,2,1,N,948,0,1,2.08,682,131,567,2,80,8766/2021,0,10096,0,13,1,1,682,2500,9.87,N,1,20230615,147,N,103,731,1,2023-04-27,574,2013,N,225,1300,211,N,0,5,0,14,1,S,0,130,2.0,327,DEU,1
2020,831,20200,831,366,1,93,2,3,17,2,5,4,2,1,40,2,20110,97,262,20200824,15,2.01,9.2,1,4,2,N,930,0,0,2.38,793,113,26,2,58,7410/2014,0,10093,0,2,1,0,793,1100,1.39,N,0,20211210,684,N,609,725,1,2021-10-07,828,2012,N,771,200,261,N,1,6,1,97,1,N,0,366,7.0,941,GAB,2
2020,832,20200,832,44,4,60,12,10,6,3,4,5,2,1,68,1,20230,30,213,20200601,23,1.97,7.8,1,2,1,N,889,0,0,3.35,691,322,788,4,61,1104/2010,0,10060,0,12,1,0,691,3400,4.42,N,1,20211101,581,N,112,83,1,2020-05-20,730,2010,S,84,1200,344,N,1,1,0,30,1,S,0,44,1.0,216,HND,1
2020,833,20200,833,277,1,24,16,15,1,4,2,5,3,1,12,1,20140,72,337,20200519,32,5.26,3.6,1,6,1,N,36,0,0,6.83,526,844,837,4,40,1054/2019,0,10024,1,16,1,1,526,600,1.31,N,0,20230705,798,S,834,742,1,2020-07-13,144,2015,S,267,1600,267,N,0,4,0,72,1,S,1,277,2.0,954,GNB,1
2010,834,20100,834,17,4,82,18,6,6,1,3,1,2,1,10,1,20100,74,41,20110601,16,0.34,3.6,3,6,2,N,556,0,1,5.92,418,940,521,1,06,9336/2016,1,10082,1,18,1,0,418,500,9.3,S,0,20221111,459,N,799,462,1,2021-10-23,767,2010,S,974,1800,684,N,1,7,0,74,1,S,0,17,5.0,10,SRB,2
2010,835,20100,835,359,3,14,11,14,6,3,1,1,2,1,86,1,20220,22,464,20110424,9,1.14,7.5,2,1,3,S,287,0,1,3.05,392,159,536,1,44,2094/2017,0,10014,0,11,1,0,392,3200,6.95,N,0,20200326,157,N,545,729,1,2023-02-16,239,2010,S,193,1100,929,N,1,3,0,22,1,N,0,359,2.0,287,FIN,3
2010,836,20100,836,316,5,13,19,10,8,4,1,5,2,1,57,1,20220,36,190,20101122,22,0.93,4.0,1,3,2,N,329,0,1,3.27,752,627,678,1,71,3070/2022,0,10013,0,19,1,0,752,100,1.55,N,0,20220418,428,S,21,779,0,2021-08-28,774,2010,N,587,1900,263,N,1,10,0,36,1,S,1,316,1.0,10,TUN,2
2018,837,20180,837,123,3,77,5,14,6,4,3,2,5,1,93,1,20220,96,95,20180707,25,9.61,5.7,2,5,3,S,753,0,1,7.81,343,452,500,2,43,3613/2019,1,10077,0,5,1,1,343,2000,1.59,S,0,20210415,86,N,247,785,0,2021-11-22,239,2014,S,383,500,450,N,0,4,1,96,1,S,0,123,10.0,785,SVK,3
2010,838,20100,838,389,5,9,31,9,7,3,4,2,5,1,100,1,20180,49,477,20110603,31,9.19,10.6,1,6,3,S,910,0,1,6.62,118,138,237,3,55,2665/2011,1,10009,1,31,1,1,118,600,7.91,S,1,20200529,495,N,741,298,1,2022-08-31,42,2010,S,635,3100,356,N,0,9,1,49,1,S,0,389,1.0,737,BIH,3
2011,839,20110,839,12,4,58,24,8,14,4,2,4,2,1,61,1,20170,91,200,20110122,50,0.71,3.9,1,3,1,S,875,0,0,7.58,407,799,319,3,55,3487/2021,0,10058,0,24,1,0,407,2700,9.47,N,0,20210227,861,S,108,291,0,2022-12-19,268,2010,S,649,2400,264,N,1,5,1,91,1,S,1,12,6.0,845,QAT,1
2012,840,20120,840,34,3,80,30,9,1,1,4,5,2,1,65,2,20210,15,471,20120923,28,3.84,11.0,3,1,1,S,740,0,0,6.9,169,993,378,3,35,3013/2017,0,10080,0,30,1,0,169,3900,2.94,N,1,20220813,177,N,521,367,0,2021-09-01,179,2010,N,805,3000,240,N,1,3,1,42,1,N,0,34,1.0,451,SWE,1
2018,841,20180,841,133,3,40,16,13,19,3,3,4,4,1,13,2,20210,22,205,20190823,45,7.45,6.6,2,2,3,S,760,0,0,7.03,287,206,752,2,37,1029/2019,1,10040,0,16,1,1,287,4100,3.38,S,1,20221205,461,S,949,253,1,2021-01-21,853,2018,N,15,1600,170,N,0,6,0,22,1,N,1,133,9.0,271,FIN,3
2014,842,20140,842,448,5,83,20,2,11,3,2,5,4,1,90,1,20180,80,82,20150114,42,7.41,7.2,2,6,2,S,540,0,0,7.85,221,612,590,4,01,5581/2018,1,10083,1,20,1,1,221,2600,3.94,S,0,20230618,392,N,529,621,0,2020-02-17,764,2010,S,293,2000,747,N,0,7,1,80,1,N,0,448,6.0,214,ETH,2
2010,843,20100,843,105,1,15,16,14,16,5,4,1,4,1,11,2,20190,70,242,20100301,28,8.01,8.9,2,6,3,S,634,0,0,1.92,254,958,485,4,96,1443/2021,1,10015,1,16,1,1,254,4200,0.95,S,0,20200427,102,N,931,339,0,2023-02-09,278,2010,S,281,1600,268,N,0,4,1,70,1,S,0,105,6.0,127,BRN,3
2014,844,20140,844,418,1,78,42,1,14,2,3,1,3,1,7,2,20160,99,140,20140102,44,5.86,6.7,2,6,2,N,421,0,1,2.12,187,732,360,1,06,2315/2013,0,10078,1,42,1,1,187,1800,5.91,N,0,20221124,486,S,801,700,1,2022-01-27,736,2011,N,105,4200,449,N,0,8,1,35,1,N,1,418,4.0,590,IRQ,2
2021,845,20210,845,442,5,67,50,13,20,4,2,4,3,1,21,1,20230,34,14,20211002,60,6.38,7.0,1,3,1,S,818,0,0,4.07,316,37,420,1,55,5114/2017,0,10067,0,50,1,1,316,2300,6.74,N,0,20200904,458,N,227,73,0,2020-10-06,109,2017,S,416,5000,3,N,0,4,1,34,1,S,0,442,1.0,180,AUS,1
2013,846,20130,846,292,4,98,15,1,19,1,3,2,4,1,64,1,20160,25,390,20140624,29,8.1,3.5,3,5,1,S,936,0,0,9.8,298,760,131,1,83,5671/2022,0,10098,0,15,1,1,298,800,6.89,N,1,20210731,614,S,288,334,1,2021-10-12,827,2012,N,504,1500,265,N,0,4,1,25,1,N,1,292,7.0,324,PHL,1
2010,847,20100,847,105,1,32,50,8,10,3,4,1,4,1,22,1,20140,49,184,20110511,54,8.55,3.5,2,1,2,N,338,0,0,7.21,151,398,635,2,81,3452/2018,1,10032,0,50,1,1,151,3900,4.37,S,0,20230210,169,N,383,269,0,2023-01-06,275,2010,S,795,5000,359,N,0,2,1,49,1,N,0,105,2.0,946,BIH,2
2012,848,20120,848,42,2,5,10,12,4,3,2,4,5,1,8,2,20220,23,25,20131230,11,9.36,7.4,3,4,3,N,487,0,1,2.03,763,708,232,4,48,3204/2020,0,10005,0,10,1,1,763,600,5.0,N,1,20221005,821,N,668,345,0,2023-05-13,84,2010,N,492,1000,130,N,0,3,1,60,1,S,0,42,6.0,304,RUS,3
2022,849,20220,849,73,3,3,2,7,20,4,2,4,2,1,58,1,20130,66,230,20231106,64,3.43,10.2,3,6,3,S,371,0,0,1.56,364,198,444,3,26,8765/2016,0,10003,1,2,1,0,364,1900,7.22,N,1,20200901,185,N,643,344,1,2020-01-17,159,2011,N,155,200,748,N,1,8,0,66,1,N,0,73,9.0,157,CAF,3
2024,850,20240,850,286,1,64,33,4,3,2,3,4,2,1,82,2,20160,80,31,20250510,56,0.71,8.3,1,6,2,N,357,0,0,7.6,318,78,785,1,56,1245/2013,1,10064,1,33,1,0,318,400,4.2,S,1,20220108,530,N,359,815,1,2022-08-11,732,2018,N,598,3300,487,N,1,4,0,37,1,S,0,286,4.0,672,SLB,2
2023,851,20230,851,12,4,9,42,12,15,1,2,3,2,1,49,1,20170,8,457,20241117,61,3.41,7.1,3,3,3,N,191,0,0,2.28,793,991,340,4,93,1774/2019,0,10009,0,26,1,0,793,3000,9.84,N,0,20230101,109,N,81,416,0,2023-01-25,152,2014,S,2,2600,319,N,1,10,0,8,1,S,0,12,3.0,188,HTI,3
2013,852,20130,852,477,3,40,14,5,2,2,5,5,2,1,35,1,20170,41,304,20130421,53,3.35,8.3,1,1,3,S,45,0,1,1.13,151,37,159,4,74,2110/2020,1,10040,0,14,1,0,151,3900,8.27,S,1,20211004,329,N,155,202,0,2022-09-30,188,2011,N,93,1400,985,N,1,9,1,41,1,N,0,477,2.0,255,MOZ,3
2019,853,20190,853,432,2,95,33,2,18,4,5,2,2,1,1,1,20130,2,240,20191024,60,1.62,11.7,1,5,3,S,366,0,1,3.89,27,843,593,1,77,5985/2014,0,10095,0,33,1,0,27,300,4.45,N,1,20220630,136,N,323,557,1,2022-03-17,132,2011,N,844,3300,232,N,1,7,0,2,1,S,0,432,4.0,440,COG,3
2022,854,20220,854,300,2,68,39,8,5,2,3,5,5,1,77,1,20200,53,47,20231022,45,9.2,11.6,3,2,2,S,417,0,1,5.99,574,802,764,1,56,2673/2022,0,10068,0,39,1,1,574,4300,1.52,N,1,20220220,381,S,988,208,1,2020-02-15,119,2013,N,170,3900,940,N,0,6,0,65,1,N,1,300,4.0,358,KOR,2
2021,855,20210,855,274,4,17,17,6,7,1,1,3,4,1,80,1,20210,14,280,20210430,52,7.54,11.5,2,3,1,N,998,0,1,4.94,820,442,966,3,16,2214/2013,1,10017,0,17,1,1,820,1900,6.26,S,0,20200120,754,N,911,279,1,2022-06-12,59,2016,N,167,1700,536,N,0,1,1,14,1,N,0,274,10.0,360,DEU,1
2015,856,20150,856,188,5,33,3,5,6,5,1,1,2,1,54,2,20170,57,137,20160229,35,2.15,8.2,2,2,2,N,880,0,1,5.23,269,157,915,1,43,5529/2012,0,10033,0,48,1,0,269,700,2.22,N,1,20200530,30,N,156,300,0,2021-09-05,873,2015,S,27,4800,11,N,1,3,0,57,1,S,0,188,8.0,651,MLI,2
2019,857,20190,857,374,4,56,41,15,10,1,3,3,2,1,71,1,20190,96,420,20190911,34,4.74,9.0,1,6,1,N,779,0,0,6.32,598,529,627,2,63,8507/2022,1,10056,1,41,1,0,598,2300,0.82,S,0,20220214,573,S,897,194,0,2020-12-11,866,2019,N,785,4100,642,N,1,5,0,90,1,N,1,374,3.0,144,TTO,1
2022,858,20220,858,82,5,58,28,8,6,2,1,4,4,1,65,2,20160,11,395,20220713,38,8.1,11.3,1,2,2,S,41,0,0,3.06,119,592,742,3,93,1304/2017,1,10058,0,28,1,1,119,4100,6.13,S,0,20220425,971,S,280,261,0,2023-05-23,322,2019,S,739,2800,325,N,0,5,1,11,1,N,1,82,10.0,612,GIN,2
2012,859,20120,859,287,2,55,31,8,9,3,4,2,2,1,64,1,20140,38,170,20130707,28,1.69,7.1,3,3,2,S,960,0,1,6.81,47,789,283,4,04,1923/2015,0,10055,0,31,1,0,47,4200,1.93,N,1,20220901,782,S,563,303,0,2020-03-27,460,2012,N,341,3100,852,N,1,10,1,60,1,N,1,287,2.0,769,RUS,2
2014,860,20140,860,471,2,70,6,8,16,1,4,1,2,1,9,1,20160,75,303,20150820,24,3.85,11.8,2,3,2,N,296,0,0,3.59,636,2,691,3,57,7440/2013,0,10070,0,31,1,0,636,4000,2.17,N,0,20210312,42,N,85,563,0,2020-01-23,851,2013,S,870,3100,963,N,1,5,0,75,1,S,0,471,1.0,57,PRY,2
2014,861,20140,861,300,3,42,47,12,9,4,1,2,2,1,22,1,20220,57,119,20150125,58,0.5,11.8,1,4,3,S,696,0,0,7.96,583,265,804,3,76,8658/2013,1,10042,0,14,1,0,583,5000,2.11,S,0,20230222,217,N,188,656,0,2023-06-21,20,2011,N,555,1400,906,N,1,5,0,57,1,S,0,300,2.0,153,MLI,3
2020,862,20200,862,243,4,51,45,8,11,2,2,5,3,1,77,1,20180,69,114,20210106,43,5.68,8.2,3,4,3,S,548,0,0,7.69,92,308,216,1,91,4279/2020,0,10051,0,45,1,1,92,3400,7.79,N,1,20221220,571,N,854,312,1,2022-11-16,324,2019,N,293,4500,374,N,0,10,1,69,1,N,0,243,10.0,446,TZA,3
2012,863,20120,863,214,3,88,50,2,3,5,5,1,4,1,36,2,20190,93,139,20130308,43,8.41,6.6,1,6,1,N,381,0,0,2.2,634,307,567,3,01,5181/2021,1,10088,1,50,1,1,634,4700,6.4,S,1,20210315,634,N,85,608,0,2022-11-12,936,2011,S,135,5000,457,N,0,10,0,93,1,N,0,214,7.0,765,CHL,1
2011,864,20110,864,390,4,32,32,14,1,4,2,1,3,1,4,1,20150,5,288,20110217,21,5.62,4.1,2,1,2,S,478,0,1,1.57,44,913,25,3,92,9965/2019,0,10032,0,32,1,1,44,1500,1.89,N,0,20210731,283,N,991,481,1,2020-08-17,780,2011,S,252,3200,17,N,0,4,0,5,1,S,0,390,8.0,543,SWZ,2
2017,865,20170,865,499,2,40,4,12,1,1,4,3,2,1,45,2,20120,38,304,20170406,57,3.62,9.0,2,4,3,S,325,0,1,6.33,629,574,136,1,46,3031/2014,0,10040,0,4,1,0,629,3400,1.27,N,0,20220824,394,S,15,201,1,2021-05-05,164,2011,S,377,400,302,N,1,2,1,38,1,S,1,499,5.0,538,PAK,3
2013,866,20130,866,254,5,18,43,9,8,5,2,5,2,1,67,1,20240,20,422,20131012,47,1.24,5.2,3,1,3,N,926,0,1,4.95,321,122,867,1,99,8449/2022,0,10018,0,43,1,0,321,4100,6.79,N,0,20230829,97,N,679,417,0,2021-04-02,582,2013,S,11,4300,313,N,1,8,1,20,1,S,0,254,8.0,925,TGO,3
2022,867,20220,867,198,2,69,47,11,9,2,2,2,3,1,19,1,20190,50,22,20220522,20,6.61,11.6,3,2,2,N,511,0,1,5.37,562,745,54,2,24,9244/2020,1,10069,0,47,1,1,562,4500,3.99,S,1,20210725,236,S,226,790,1,2020-12-18,199,2014,S,508,4700,590,N,0,6,1,74,1,N,1,198,8.0,124,SRB,2
2023,868,20230,868,81,4,37,31,3,17,2,2,2,2,1,18,1,20120,31,82,20230520,68,3.05,8.7,1,6,3,S,820,0,0,9.04,574,800,575,3,82,2419/2022,1,10037,1,35,1,0,574,2900,9.59,S,0,20230910,787,N,923,990,0,2022-10-18,205,2016,N,52,3500,652,N,1,1,0,31,1,S,0,81,10.0,347,MUS,3
2020,869,20200,869,271,2,40,44,5,3,4,2,1,3,1,46,1,20210,65,411,20201022,60,6.23,10.9,1,6,3,S,296,0,0,3.27,66,991,230,3,33,2481/2013,1,10040,1,44,1,1,66,4800,8.85,S,0,20230912,664,N,317,650,0,2023-05-12,297,2011,N,888,4400,33,N,0,8,0,65,1,S,0,271,1.0,866,KOR,3
2016,870,20160,870,183,5,64,24,3,5,5,5,2,2,1,29,1,20120,98,318,20170912,20,1.49,5.0,2,3,3,N,407,0,0,4.12,110,647,445,4,27,7166/2019,1,10064,0,17,1,0,110,3000,4.57,S,0,20230605,452,S,47,418,1,2022-12-28,810,2013,S,19,1700,756,N,1,5,1,98,1,N,1,183,10.0,570,COL,3
2015,871,20150,871,142,3,44,18,13,20,3,3,3,4,1,11,2,20180,19,402,20160314,34,7.33,12.0,3,4,1,N,715,0,0,3.12,538,347,938,2,79,7412/2019,0,10044,0,18,1,1,538,900,3.84,N,1,20210120,474,N,65,286,1,2022-12-27,525,2011,N,461,1800,813,N,0,4,1,19,1,S,0,142,6.0,740,CMR,1
2013,872,20130,872,249,3,48,45,8,8,4,5,3,2,1,26,1,20120,77,101,20130427,22,0.92,11.8,1,1,2,S,879,0,0,3.63,358,466,596,3,58,1944/2020,0,10048,0,22,1,0,358,2000,5.4,N,1,20220510,594,S,649,38,1,2022-06-29,324,2013,N,185,2200,382,N,1,6,1,77,1,N,1,249,1.0,954,NGA,2
2024,873,20240,873,430,4,5,23,8,4,4,1,3,3,1,46,1,20220,12,334,20240619,64,6.22,7.9,1,2,1,N,82,0,1,3.89,766,664,542,3,50,4946/2011,0,10005,0,23,1,1,766,3800,5.41,N,1,20230718,50,S,505,622,1,2020-09-07,757,2015,N,976,2300,158,N,0,2,0,99,1,S,1,430,9.0,334,KWT,1
2013,874,20130,874,391,5,40,8,13,2,2,3,1,2,1,43,2,20110,30,226,20130202,14,0.78,4.7,3,2,1,N,852,0,0,6.52,678,906,275,2,29,1400/2013,1,10040,0,47,1,0,678,900,2.09,S,0,20220721,105,S,400,948,1,2020-03-21,537,2011,N,705,4700,247,N,1,10,1,30,1,S,1,391,1.0,868,HND,1
2022,875,20220,875,276,4,81,36,12,14,4,2,1,4,1,51,1,20210,3,320,20230902,52,7.5,8.6,2,3,3,S,443,0,0,9.46,218,175,321,4,56,9291/2017,0,10081,0,36,1,1,218,200,9.04,N,1,20230604,40,S,688,478,0,2023-02-22,426,2015,N,843,3600,922,N,0,2,1,3,1,N,1,276,2.0,758,ISL,3
2011,876,20110,876,87,5,73,49,6,19,1,1,1,2,1,74,2,20130,68,157,20120805,46,1.29,8.2,1,5,1,N,427,0,0,2.45,488,864,795,3,82,9327/2019,0,10073,0,49,1,0,488,2400,8.39,N,1,20201026,912,S,183,251,0,2023-06-19,675,2010,N,932,4900,435,N,1,9,0,68,1,S,1,87,6.0,348,GRC,1
2021,877,20210,877,311,3,65,48,7,7,2,1,1,4,1,50,2,20190,93,481,20210831,37,8.44,9.8,2,3,1,S,702,0,0,9.29,418,763,909,1,90,9669/2022,0,10065,0,48,1,1,418,3500,2.74,N,0,20231116,895,N,770,286,0,2022-02-17,153,2011,S,691,4800,618,N,0,3,1,93,1,S,0,311,1.0,31,CHL,1
2014,878,20140,878,392,1,10,22,2,13,3,3,4,4,1,88,1,20190,78,448,20150319,9,7.97,4.3,3,4,2,N,953,0,0,0.88,441,468,378,1,28,7522/2010,1,10010,0,22,1,1,441,400,9.93,S,1,20200208,96,N,263,445,1,2022-07-21,203,2010,S,499,2200,808,N,0,8,1,78,1,S,0,392,3.0,939,GNQ,2
2010,879,20100,879,96,2,54,3,12,1,5,5,5,2,1,26,1,20110,85,98,20100909,19,3.06,11.2,1,2,3,S,646,0,1,9.46,866,584,426,2,34,7456/2018,1,10054,0,4,1,0,866,3100,7.38,S,1,20200213,617,S,52,977,0,2020-11-25,546,2010,S,352,400,784,N,1,2,0,85,1,N,1,96,3.0,104,NER,3
2019,880,20190,880,5,3,95,18,3,17,2,2,4,2,1,91,2,20180,5,392,20201230,13,1.25,3.8,3,5,2,S,866,0,0,6.14,816,983,571,2,11,5556/2022,0,10095,0,8,1,0,816,2800,7.77,N,0,20201217,520,S,775,404,1,2020-07-18,30,2011,N,964,800,540,N,1,10,0,5,1,S,1,5,7.0,792,SWZ,2
2015,881,20150,881,51,1,54,4,14,20,4,5,3,3,1,97,2,20230,87,14,20161120,19,5.63,5.5,3,6,1,N,611,0,1,6.0,58,60,156,4,37,7246/2017,1,10054,1,4,1,1,58,2700,7.66,S,0,20220726,601,N,101,653,1,2020-07-29,494,2013,S,293,400,146,N,0,10,0,5,1,S,0,51,6.0,275,SWZ,1
2010,882,20100,882,309,3,43,13,2,20,3,2,2,5,1,7,2,20220,50,168,20110509,41,9.15,9.7,1,2,2,N,200,0,1,3.66,774,918,167,3,27,3930/2019,0,10043,0,32,1,1,774,2000,3.52,N,0,20231122,69,N,575,257,1,2022-02-13,820,2010,N,370,3200,388,N,0,1,1,50,1,N,0,309,4.0,565,NZL,2
2022,883,20220,883,101,2,17,50,8,12,1,5,3,5,1,20,2,20220,34,264,20220110,32,9.07,5.0,2,6,2,N,579,0,1,8.36,121,865,860,1,28,7143/2013,0,10017,1,50,1,1,121,3900,5.27,N,0,20200530,537,S,298,587,0,2023-12-28,224,2016,S,755,5000,699,N,0,4,1,67,1,S,1,101,8.0,544,SVN,2
2016,884,20160,884,377,1,63,13,8,6,2,3,4,2,1,29,1,20230,34,272,20160414,19,3.72,5.2,1,5,1,S,917,0,0,5.2,910,157,283,1,16,8791/2019,0,10063,0,13,1,0,910,2300,8.44,N,1,20210309,53,S,332,914,1,2023-03-11,807,2010,S,689,1300,952,N,1,8,0,34,1,S,1,377,10.0,908,AUS,1
2015,885,20150,885,285,5,17,12,11,7,2,3,5,2,1,57,1,20120,28,141,20150515,27,4.29,11.8,1,6,1,N,49,1,1,9.42,479,383,16,1,18,5660/2017,1,10017,1,12,1,0,479,4900,1.5,S,0,20220505,365,N,272,399,1,2021-06-13,657,2010,N,655,1200,538,S,1,7,0,28,1,N,0,285,5.0,26,KAZ,1
