ID_CURSO_ACADEMICO_NK,ID_EXPEDIENTE_ACADEMICO_NK,ID_CURSO_ACADEMICO,ID_ALUMNO,ID_EXPEDIENTE_ACADEMICO,ID_PLAN_ESTUDIO,ID_CENTRO,ID_PAIS_NACIONALIDAD,ID_ASIGNATURA,ID_CLASE_ASIGNATURA,ID_TIPO_ACCESO,ID_CURSO_ACADEMICO_COHORTE,ID_POBLACION_FAMILIAR,ID_FECHA_MATRICULA,SEXO,ID_SEXO,EDAD,CREDITOS,CURSO_ORDEN,CURSO_MAS_ALTO_MATRICULADO,NUMERO_MATRICULAS,ID_MODALIDAD_PLAN_NK,ID_GRUPO,FLG_CAMBIO_CICLO_GRADO,FLG_TRASLADO_MISMO_ESTUDIO,ID_TIPO_ESTUDIO_NK,ID_PROGRAMA_MOVILIDAD_NK,SN_COORDINADOR,ID_UNIVERSIDAD_ORIGEN,SN_PROGRAMA_INTERNACIONAL,ID_PAIS_BACH_PROCEDENCIA_NK,ID_TIPO_ESTUDIO,NUM_REGS_GRANO,ID_PAIS_BACH_PROCEDENCIA,FECHA_CARGA,ID_ESTUDIO_PREVIO,ID_TIPO_CENTRO,SN_NUEVO_INGRESO,ID_POBLACION_CENTRO,ID_UNIVERSIDAD_ORIGEN_NK,ID_DETALLE_CUPO_GENERAL_NK,ID_ASIGNATURA_NK,SN_DOCTORADO_VIGENTE,ID_DEDICACION,SN_MULTIPLE_TITULACION,ID_TITULO_PREVIO_MASTER_NK,ID_PLAN_GRUPO_MATRICULA_NK,ID_CENTRO_NK,ID_DEDICACION_NK,ID_PLAN_ESTUDIO_ANO_DATOS,FLG_MOVILIDAD_IN,FLG_ESTUDIANTE_INTERNACIONAL,SN_ESTUDIANTE_INTERNACIONAL,ID_RANGO_NOTA_CRUE,FLG_COORDINADOR,ID_PLAN_GRUPO_MATRICULA,FLG_EQUIVALENTE_TC_SIIU_MOV,SN_PROG_MOVILIDAD,COD_POSTAL_CURSO,FLG_NUEVO_ACCESO_SUE,SN_CAMBIO_CICLO_GRADO_NUEVO,ANYO_ACCESO_SUE,ID_CENTRO_IMPARTICION_NK,FLG_EQUIVALENTE_TC_SIIU,ID_EDAD_EST,ID_PAIS_FAMILIAR,SN_MASTER_HABILITANTE,SN_DISCAPACIDAD,ID_RAMA_CONOCIMIENTO,SN_TRASLADO_MISMO_ESTUDIO,ORDEN_BOE_PLAN,ID_ESTUDIO_NK,COD_POSTAL_FAMILIAR,SN_MOVILIDAD_IN,FLG_INTERUNIVERSITARIO,ID_FECHA_CARGA,ID_DETALLE_CUPO_GENERAL,ID_CAMPUS_CENTRO,ID_ESTUDIO,FLG_NUEVO_INGRESO,SN_NUEVO_ACCESO_SUE,ID_TIPO_ACCESO_NK,ID_PAIS_UNIVERSIDAD_ORIGEN,FLG_DISCAPACIDAD,ID_TIPO_ASIGNATURA,ID_PAIS_FAMILIAR_NK,FLG_MULTIPLE_TITULACION,ID_TITULO_PREVIO_MASTER,ID_PLAN_ESTUDIO_NK,CURSO_IMPARTICION_ASIG,ID_PERSONA_NIP_NK,NUM_REGS_GRANO_MOV,SUPER_EXPEDIENTE,ID_PAIS_UNIVERSIDAD_ORIGEN_NK,SN_CAMBIO_CICLO_GRADO,FLG_EN_PROGRAMA_MOVILIDAD,ID_MODALIDAD_PLAN,SN_INTERUNIVERSITARIO,RANGO_NUM_MATRICULAS
2016,347,20160,49,347,30,23,56,167,3,2,20200,268,20160628,H,1,53,11.2,4,4,3,DIS,6,1,1,3,70.0,N,94.0,S,LIE,3,1,56,2023-01-04,3,3,N,20,940.0,DC01,167,S,3,S,,27,23,3,46,1,0,N,2,0,96,0.57,S,44799,1,S,2014,23,1.0,10,56,S,N,3,S,BOE-2016-151,2,02464,S,1,20230104,1,1,2,0,S,PAU,79.0,0,9,LIE,1,,30,4,29314711,1,648357,NAM,S,1,4,S,3
2018,348,20180,62,348,58,36,29,426,3,8,20210,497,20191028,M,2,34,5.4,3,3,2,PRE,18,1,0,1,60.0,S,48.0,S,ZWE,1,1,29,2020-09-21,4,3,N,299,480.0,DC07,426,S,5,S,,58,36,5,14,0,0,N,2,1,22,0.0,S,10820,0,S,2010,36,1.0,6,29,S,N,4,N,BOE-2012-131,6,12303,N,0,20200921,7,6,6,0,N,PAU,97.0,0,7,ZWE,1,,58,3,8289024,0,843635,GAB,S,1,1,N,2
2018,349,20180,69,349,9,24,75,216,3,7,20240,446,20191230,H,1,52,5.7,3,3,3,SEM,11,0,0,8,20.0,N,78.0,S,PRY,8,1,75,2020-12-31,4,7,S,156,780.0,DC09,216,N,3,S,T16789,76,24,3,5,0,1,S,5,0,34,0.0,S,06162,1,N,2010,24,0.0,7,44,N,S,7,N,BOE-2014-017,42,16878,N,1,20201231,9,10,42,1,S,PAU,12.0,1,4,YEM,1,87.0,9,3,22083803,0,542232,ITA,N,1,2,S,3
2021,350,20210,65,350,64,6,98,193,2,9,20130,115,20220414,M,2,38,10.0,1,1,3,SEM,15,1,0,6,,S,,,COL,6,1,98,2021-07-27,8,1,N,459,,DC04,193,N,3,S,,41,6,3,33,0,1,S,2,1,66,0.0,N,07857,0,S,2010,6,1.0,1,59,N,S,15,N,BOE-2016-338,16,37389,N,0,20210727,4,2,16,0,N,PAU,,1,7,BRA,1,,64,1,27133023,0,737694,,S,0,2,N,3
2024,351,20240,84,351,31,45,81,199,2,10,20200,364,20250409,H,1,31,11.1,2,3,1,PRE,6,1,0,2,,S,,,EGY,2,1,81,2023-10-01,2,2,S,94,,DC01,199,N,3,N,,39,45,3,33,0,1,S,5,1,81,0.0,N,39182,1,S,2016,45,1.0,5,81,S,S,9,N,BOE-2021-152,41,43457,N,0,20231001,1,2,41,1,S,PAU,,1,8,EGY,0,,31,2,17709269,0,409745,,S,0,1,N,1
2013,352,20130,94,352,47,44,31,89,1,13,20190,87,20131229,M,2,28,5.1,1,3,1,VIR,5,0,1,5,,S,,,MUS,5,1,31,2022-09-06,10,1,N,52,,DC01,89,S,2,N,,20,44,2,5,0,1,S,3,1,12,0.0,N,27056,1,N,2010,44,0.0,7,31,N,S,10,S,BOE-2010-045,48,03120,N,1,20220906,1,4,48,0,N,PAU,,1,5,MUS,0,,47,1,97077009,0,526389,,N,0,3,S,1
2016,353,20160,70,353,54,6,24,253,2,5,20190,420,20160615,H,1,11,3.8,2,1,1,PRE,4,1,1,2,,N,,,BLZ,2,1,24,2023-06-19,6,3,N,43,,DC06,253,S,1,N,T10138,14,6,1,15,0,1,S,2,0,25,0.0,N,21524,1,S,2013,6,1.0,8,24,N,S,13,S,BOE-2012-036,9,03290,N,1,20230619,6,10,9,0,N,PAU,,1,2,BLZ,0,31.0,54,2,44039203,0,638063,,S,0,1,S,1
2024,354,20240,92,354,90,5,62,44,1,14,20130,336,20240611,H,1,55,10.1,4,3,1,HYB,17,0,0,9,,N,,,DMA,9,1,62,2020-02-16,8,2,S,459,,DC04,44,N,5,S,T18019,99,5,5,38,0,0,N,1,0,33,0.0,N,13504,1,N,2015,5,0.0,6,62,N,S,2,N,BOE-2023-254,14,21476,N,0,20200216,4,8,14,1,S,PAU,,1,10,DMA,1,3.0,90,4,90297353,0,160850,,N,0,5,N,1
2020,355,20200,64,355,83,33,94,40,1,11,20130,498,20210831,H,1,36,8.5,2,1,2,DIS,1,0,0,1,40.0,S,82.0,S,UGA,1,1,94,2023-05-29,6,8,S,195,820.0,DC05,40,N,1,S,,64,33,1,3,1,1,S,5,1,2,0.61,S,26217,1,N,2010,33,0.0,4,94,N,N,4,N,BOE-2010-287,43,08142,S,0,20230529,5,10,43,1,S,PAU,59.0,0,6,UGA,1,,83,2,67845324,1,787828,BRA,N,1,4,N,2
2015,356,20150,77,356,94,1,74,253,2,3,20190,269,20160615,H,1,38,6.2,1,2,3,VIR,9,0,0,9,80.0,N,45.0,S,SRB,9,1,74,2020-12-04,5,6,N,191,450.0,DC07,253,N,5,S,,47,1,5,32,1,0,N,2,0,53,0.62,S,42549,0,N,2011,1,1.0,9,74,S,S,6,N,BOE-2016-141,21,06890,S,1,20201204,7,8,21,0,S,PAU,37.0,1,3,SRB,1,,94,1,78268756,1,533371,SLB,N,1,3,S,3
2019,357,20190,57,357,62,26,5,63,3,6,20160,263,20190312,H,1,31,5.3,1,3,2,SEM,17,1,0,1,,N,,,SWZ,1,1,5,2020-05-28,7,2,N,199,,DC09,63,N,1,N,,22,26,1,23,1,1,S,1,0,12,0.95,N,32043,0,S,2016,26,1.0,9,5,S,N,12,N,BOE-2015-175,20,16592,S,1,20200528,9,10,20,0,S,PAU,,0,9,SWZ,0,,62,1,94457890,1,920714,,S,0,2,S,2
2022,358,20220,4,358,26,19,87,140,3,5,20170,174,20230620,H,1,33,10.7,1,4,3,HYB,18,1,0,6,,N,,,MWI,6,1,87,2022-02-09,7,7,N,60,,DC02,140,N,1,N,T77951,85,19,1,13,0,1,S,5,0,30,0.0,N,20356,1,S,2011,19,0.0,9,81,N,S,1,N,BOE-2020-324,37,06891,N,1,20220209,2,6,37,0,S,PAU,,1,7,EGY,0,58.0,26,1,31611127,0,978425,,S,0,5,S,3
2022,359,20220,3,359,31,18,68,322,3,9,20220,140,20221019,H,1,63,10.3,3,3,3,DIS,6,0,1,8,40.0,S,1.0,S,GRC,8,1,68,2023-06-09,3,1,N,108,10.0,DC08,322,N,1,N,T98986,1,18,1,48,1,0,N,4,1,44,0.83,S,32619,1,N,2021,18,1.0,7,82,S,S,12,S,BOE-2021-035,13,47316,S,1,20230609,8,9,13,0,N,PAU,8.0,1,8,PAN,0,41.0,31,3,51482483,1,535060,HTI,N,1,4,S,3
2016,360,20160,36,360,94,33,78,250,1,11,20240,490,20160902,M,2,46,11.7,1,2,3,VIR,7,1,1,1,100.0,N,52.0,S,GNQ,1,1,78,2020-03-24,9,2,S,120,520.0,DC05,250,N,4,S,T96902,22,33,4,9,0,1,S,2,0,82,0.0,S,17827,1,S,2015,33,1.0,3,78,N,S,1,S,BOE-2015-208,44,06766,N,0,20200324,5,8,44,1,S,PAU,76.0,1,1,GNQ,1,44.0,94,1,29410942,0,847573,COM,S,1,3,N,3
2015,361,20150,67,361,72,9,94,374,1,14,20110,269,20150918,H,1,49,7.4,1,1,2,DIS,10,1,1,1,,S,,,UGA,1,1,94,2022-02-20,5,5,N,185,,DC05,374,N,1,S,,28,9,1,3,1,1,S,2,1,94,0.99,N,19273,1,S,2014,9,0.0,4,100,N,S,15,S,BOE-2012-124,30,27719,S,1,20220220,5,8,30,0,N,PAU,,1,9,VUT,1,,72,1,72029307,1,844959,,S,0,4,S,2
2015,362,20150,13,362,21,6,97,333,5,14,20200,16,20160716,M,2,42,8.5,4,4,3,PRE,1,1,1,3,,S,,,GAB,3,1,97,2021-03-16,9,7,N,150,,DC02,333,S,4,S,,25,6,4,42,0,0,N,2,1,14,0.0,N,23639,1,S,2013,6,1.0,2,97,N,N,10,S,BOE-2022-304,36,24869,N,0,20210316,2,1,36,0,N,PAU,,0,3,GAB,1,,21,4,35105069,0,972380,,S,0,1,N,3
2018,363,20180,35,363,77,10,87,356,4,8,20170,370,20180517,H,1,58,3.5,4,3,3,DIS,5,1,1,9,70.0,S,11.0,S,MWI,9,1,87,2022-05-24,6,7,S,105,110.0,DC07,356,S,2,S,,24,10,2,17,1,1,S,2,1,97,0.95,S,20662,0,S,2010,10,0.0,10,87,N,N,10,S,BOE-2019-116,20,22473,S,0,20220524,7,1,20,1,N,PAU,10.0,0,8,MWI,1,,77,4,29641883,1,516496,VCT,S,1,4,N,3
2022,364,20220,34,364,100,49,6,376,4,4,20130,172,20220305,M,2,41,7.2,4,3,1,DIS,15,0,1,7,20.0,S,32.0,S,UKR,7,1,6,2022-01-03,3,6,N,39,320.0,DC09,376,S,2,N,,29,49,2,9,0,0,N,5,1,30,0.0,S,06628,1,N,2018,49,0.0,6,6,N,S,11,S,BOE-2015-297,6,13012,N,0,20220103,9,3,6,0,N,PAU,62.0,1,9,UKR,0,,100,4,82493631,0,295285,DMA,N,1,4,N,1
2017,365,20170,2,365,35,13,25,120,2,11,20220,64,20180327,H,1,12,8.7,1,2,2,DIS,1,1,1,9,,N,,,PHL,9,1,25,2020-07-25,10,4,S,94,,DC05,120,S,5,N,T16127,38,13,5,4,0,0,N,4,0,70,0.0,N,17208,1,S,2011,13,0.0,6,50,S,N,5,S,BOE-2014-354,41,14529,N,0,20200725,5,7,41,1,N,PAU,,0,9,NZL,0,73.0,35,1,35002007,0,422083,,S,0,4,N,2
2023,366,20230,58,366,26,42,78,220,5,9,20220,186,20230901,H,1,64,3.3,4,4,3,VIR,1,0,1,4,,N,,,GNQ,4,1,78,2020-12-03,1,3,N,55,,DC08,220,N,5,N,T40820,56,42,5,7,0,0,N,2,0,43,0.0,N,23299,1,N,2022,42,1.0,5,78,S,N,9,S,BOE-2020-019,40,24866,N,1,20201203,8,7,40,0,S,PAU,,0,5,GNQ,0,85.0,26,4,48557943,0,768882,,N,0,3,S,3
2019,367,20190,12,367,94,1,30,271,3,3,20150,159,20200902,H,1,32,8.1,4,2,3,DIS,17,0,1,8,40.0,N,59.0,S,HND,8,1,30,2023-05-21,2,3,S,84,590.0,DC07,271,S,2,S,,28,1,2,26,0,0,N,4,0,8,0.0,S,39470,1,N,2016,1,1.0,1,30,N,S,2,S,BOE-2021-047,10,05914,N,1,20230521,7,8,10,1,S,PAU,57.0,1,7,HND,1,,94,4,1534878,0,256884,MLI,N,1,4,S,3
2021,368,20210,27,368,37,33,58,138,5,4,20140,307,20211113,M,2,64,8.4,3,4,2,HYB,10,0,0,7,90.0,S,80.0,S,BGR,7,1,58,2021-09-15,8,1,N,32,800.0,DC08,138,N,1,N,,82,33,1,2,1,0,N,1,1,54,0.98,S,28199,0,N,2010,33,0.0,3,58,S,N,10,N,BOE-2014-180,5,50482,S,0,20210915,8,6,5,0,S,PAU,64.0,0,7,BGR,0,,37,3,94429826,1,115182,FSM,N,1,5,N,2
2019,369,20190,4,369,85,22,50,224,3,15,20180,45,20200604,H,1,30,7.8,2,4,2,PRE,8,1,0,4,60.0,S,97.0,S,NZL,4,1,50,2021-10-15,4,5,N,24,970.0,DC08,224,S,4,S,,33,22,4,35,1,0,N,3,1,100,0.91,S,20771,0,S,2016,22,1.0,7,29,S,S,8,N,BOE-2015-091,36,49889,S,1,20211015,8,6,36,0,N,PAU,88.0,1,8,ZWE,1,,85,2,31611127,1,723760,ESP,S,1,1,S,2
2016,370,20160,1,370,39,38,8,109,4,7,20210,133,20161225,H,1,57,6.8,2,2,1,DIS,17,0,1,5,,N,,,HTI,5,1,8,2023-02-02,5,7,S,169,,DC08,109,N,5,S,,29,38,5,49,1,1,S,1,0,41,0.76,N,41612,0,N,2014,38,1.0,1,8,N,S,2,S,BOE-2012-279,29,06709,S,1,20230202,8,10,29,1,S,PAU,,1,8,HTI,1,,39,2,916723,1,490916,,N,0,4,S,1
2011,371,20110,24,371,38,23,60,49,5,2,20210,467,20120812,H,1,32,8.1,1,2,2,VIR,16,1,1,9,,N,,,RUS,9,1,60,2020-07-13,9,7,S,76,,DC05,49,S,1,N,,62,23,1,14,0,0,N,4,0,85,0.0,N,23868,1,S,2011,23,1.0,5,60,N,N,10,S,BOE-2014-313,24,43983,N,0,20200713,5,2,24,1,S,PAU,,0,1,RUS,0,,38,1,54414096,0,773196,,S,0,3,N,2
2011,372,20110,98,372,25,18,74,181,2,3,20210,22,20120707,H,1,26,11.4,4,4,2,PRE,14,0,1,5,50.0,N,44.0,S,SRB,5,1,74,2020-01-15,10,1,S,491,440.0,DC06,181,N,2,S,,63,18,2,50,1,0,N,3,0,10,0.95,S,27913,0,N,2010,18,0.0,3,100,S,N,8,S,BOE-2011-284,37,27618,S,0,20200115,6,6,37,1,N,PAU,47.0,0,1,VUT,1,,25,4,404729,1,215518,PRT,N,1,1,N,2
2021,373,20210,18,373,8,28,20,114,1,13,20110,146,20220103,H,1,67,9.3,1,1,3,VIR,9,1,0,6,,N,,,TGO,6,1,20,2020-03-04,9,7,S,177,,DC01,114,S,5,N,T28489,89,28,5,41,1,0,N,1,0,52,0.75,N,13673,1,S,2013,28,1.0,6,45,N,S,11,N,BOE-2014-209,43,02540,S,0,20200304,1,2,43,1,S,PAU,,1,10,NOR,0,61.0,8,1,8338186,1,365470,,S,0,3,N,3
2024,374,20240,46,374,4,26,2,303,3,14,20170,466,20240321,H,1,64,6.9,2,3,3,PRE,10,1,0,1,10.0,N,71.0,S,COG,1,1,2,2021-09-16,1,3,N,88,710.0,DC05,303,N,4,S,,18,26,4,35,1,0,N,1,0,51,0.57,S,46236,1,S,2011,26,0.0,4,2,N,N,5,N,BOE-2017-151,33,13871,S,1,20210916,5,8,33,0,S,PAU,96.0,0,7,COG,1,,4,2,63193474,1,229460,SVK,S,1,1,S,3
2021,375,20210,70,375,52,28,2,394,2,5,20120,306,20221202,H,1,17,7.3,1,1,2,HYB,17,0,1,3,20.0,N,17.0,S,COG,3,1,2,2021-08-27,7,7,S,162,170.0,DC08,394,N,5,N,,96,28,5,21,1,1,S,1,0,1,0.53,S,26024,0,N,2015,28,1.0,1,2,S,S,10,S,BOE-2016-033,34,14094,S,1,20210827,8,6,34,1,N,PAU,51.0,1,5,COG,0,,52,1,44039203,1,729358,AND,N,1,5,S,2
2014,376,20140,48,376,53,2,43,314,5,4,20220,148,20151217,H,1,35,3.1,1,2,3,HYB,4,0,0,3,60.0,S,11.0,S,TWN,3,1,43,2023-08-05,1,3,S,184,110.0,DC03,314,S,2,N,,68,2,2,15,1,1,S,2,1,13,0.9,S,16249,0,N,2014,2,1.0,7,43,S,N,12,N,BOE-2013-252,43,34589,S,0,20230805,3,7,43,1,N,PAU,10.0,0,4,TWN,0,,53,1,89133246,1,197233,VCT,N,1,5,N,3
2015,377,20150,47,377,65,31,58,498,3,13,20150,484,20150727,M,2,37,4.3,4,2,2,PRE,15,0,0,3,50.0,N,54.0,S,BGR,3,1,58,2021-10-31,3,4,S,134,540.0,DC05,498,S,3,N,,61,31,3,34,1,1,S,1,0,34,0.85,S,28005,0,N,2015,31,1.0,7,45,S,N,9,N,BOE-2021-023,23,47857,S,1,20211031,5,7,23,1,N,PAU,87.0,0,7,NOR,0,,65,4,72144402,1,497267,MWI,N,1,1,S,2
2024,378,20240,50,378,72,24,78,98,1,6,20140,398,20250131,M,2,42,7.3,3,1,2,DIS,9,0,0,3,,S,,,GNQ,3,1,78,2020-06-16,6,3,S,168,,DC08,98,N,1,S,,28,24,1,21,0,1,S,4,1,40,0.0,N,21167,1,N,2022,24,1.0,3,78,S,N,11,N,BOE-2022-063,49,34355,N,1,20200616,8,4,49,1,N,PAU,,0,7,GNQ,1,,72,3,33214247,0,201381,,N,0,4,S,2
2014,379,20140,29,379,38,20,77,308,4,6,20180,379,20150914,H,1,18,7.6,4,4,1,DIS,6,1,0,9,,S,,,NGA,9,1,77,2021-06-06,4,7,N,136,,DC08,308,N,1,N,T31113,30,20,1,43,1,0,N,1,1,21,0.56,N,27189,0,S,2014,20,1.0,7,77,N,S,12,N,BOE-2018-021,46,22808,S,0,20210606,8,3,46,0,S,PAU,,1,6,NGA,0,93.0,38,4,92649206,1,376864,,S,0,4,N,1
2017,380,20170,3,380,29,26,50,211,3,7,20240,7,20180327,H,1,59,4.1,2,2,1,HYB,13,0,1,8,70.0,N,79.0,S,NZL,8,1,50,2020-09-30,7,3,N,141,790.0,DC10,211,S,2,S,,35,26,2,50,1,0,N,4,0,85,0.67,S,02250,0,N,2016,26,0.0,6,50,N,N,14,S,BOE-2011-094,1,04572,S,1,20200930,10,1,1,0,S,PAU,23.0,0,7,NZL,1,,29,2,51482483,1,342863,GTM,N,1,5,S,1
2011,381,20110,4,381,50,48,31,240,5,11,20150,46,20110317,H,1,21,3.9,4,3,3,DIS,16,1,1,1,90.0,S,30.0,S,MUS,1,1,31,2023-06-29,7,4,S,161,300.0,DC04,240,N,4,S,,47,48,4,24,0,0,N,5,1,64,0.0,S,30258,1,S,2011,48,1.0,2,31,S,N,5,S,BOE-2022-287,31,20304,N,1,20230629,4,8,31,1,N,PAU,62.0,0,5,MUS,1,,50,4,31611127,0,478410,DMA,S,1,4,S,3
2013,382,20130,26,382,78,39,2,348,4,14,20110,208,20140227,H,1,23,8.5,3,3,3,DIS,17,1,0,6,90.0,S,11.0,S,COG,6,1,2,2021-05-29,6,1,N,21,110.0,DC06,348,N,1,N,T13501,49,39,1,37,0,0,N,4,1,29,0.0,S,18164,1,S,2010,39,0.0,7,2,N,N,2,N,BOE-2020-119,8,14683,N,1,20210529,6,1,8,0,S,PAU,10.0,0,1,COG,0,25.0,78,3,67447155,0,584221,VCT,S,1,4,S,3
2020,383,20200,23,383,8,24,66,409,4,10,20180,290,20211128,M,2,28,6.3,4,2,1,DIS,20,0,0,3,30.0,N,63.0,N,CAF,3,1,66,2021-11-18,1,6,S,27,630.0,DC05,409,N,5,N,,26,24,5,40,0,0,N,5,0,44,0.0,S,22336,1,N,2018,24,0.0,9,66,N,S,8,N,BOE-2023-303,29,12754,N,1,20211118,5,8,29,1,S,PAU,23.0,1,5,CAF,0,,8,4,21436829,0,602109,GTM,N,1,4,S,1
2016,384,20160,64,384,85,28,98,448,3,10,20190,202,20170329,H,1,32,10.4,3,4,3,DIS,20,1,0,6,40.0,S,78.0,S,COL,6,1,98,2021-06-01,6,8,N,159,780.0,DC03,448,N,4,N,T47493,43,28,4,32,1,0,N,2,1,83,0.69,S,21779,1,S,2015,28,1.0,4,98,S,N,7,N,BOE-2022-179,17,43694,S,1,20210601,3,5,17,0,N,PAU,12.0,0,9,COL,0,53.0,85,3,67845324,1,562344,ITA,S,1,4,S,3
2016,385,20160,39,385,95,34,6,357,3,13,20130,400,20160216,H,1,36,3.8,1,4,1,PRE,2,0,1,8,60.0,S,40.0,S,UKR,8,1,6,2020-10-16,7,8,N,206,400.0,DC09,357,N,2,N,,28,34,2,38,0,1,S,4,1,96,0.0,S,01094,1,N,2012,34,1.0,3,6,N,S,1,S,BOE-2023-293,2,05214,N,0,20201016,9,4,2,0,N,PAU,65.0,1,4,UKR,0,,95,1,20560218,0,306114,KOR,N,1,1,N,1
2017,386,20170,69,386,15,44,77,168,1,7,20150,154,20171126,H,1,50,4.8,2,2,1,SEM,2,1,1,5,,S,,,NGA,5,1,77,2022-07-04,6,8,S,163,,DC07,168,N,4,N,T83452,98,44,4,30,0,0,N,2,1,53,0.0,N,38136,1,S,2013,44,1.0,9,77,S,N,10,S,BOE-2016-271,34,06743,N,0,20220704,7,3,34,1,S,PAU,,0,10,NGA,0,86.0,15,2,22083803,0,861475,,S,0,2,N,1
2013,387,20130,63,387,60,17,47,307,5,9,20170,495,20130131,H,1,31,3.1,1,4,3,PRE,7,1,1,2,,S,,,PRT,2,1,47,2022-05-25,9,4,N,129,,DC05,307,N,4,S,,30,17,4,12,0,1,S,3,1,66,0.0,N,28080,1,S,2011,17,1.0,7,52,N,S,7,S,BOE-2013-222,20,24979,N,1,20220525,5,1,20,0,N,PAU,,1,4,EST,1,,60,1,73504237,0,584903,,S,0,1,S,3
2023,388,20230,65,388,32,43,50,412,3,4,20240,379,20241002,M,2,40,11.5,3,1,3,PRE,2,0,0,7,,S,,,NZL,7,1,50,2020-03-09,7,6,S,359,,DC09,412,S,5,S,T42445,96,43,5,24,0,1,S,5,1,80,0.0,N,16139,1,N,2023,43,1.0,6,50,N,N,9,N,BOE-2023-333,6,27058,N,0,20200309,9,2,6,1,S,PAU,,0,8,NZL,1,14.0,32,3,27133023,0,316764,,N,0,1,N,3
2014,389,20140,1,389,32,2,57,306,5,2,20180,412,20140725,H,1,55,4.1,3,2,1,PRE,2,0,1,5,,S,,,MLI,5,1,57,2020-06-09,5,3,S,42,,DC07,306,N,4,S,T79015,31,2,4,3,0,1,S,5,1,16,0.0,N,18016,0,N,2013,2,1.0,8,57,S,N,4,S,BOE-2018-148,23,31214,N,0,20200609,7,10,23,1,S,PAU,,0,1,MLI,1,43.0,32,3,916723,0,411764,,N,0,1,N,1
2023,390,20230,11,390,69,11,63,75,2,13,20140,264,20240828,M,2,42,7.5,2,3,2,HYB,10,0,1,7,100.0,N,45.0,S,UZB,7,1,63,2020-03-25,5,3,S,362,450.0,DC04,75,S,5,S,T16089,95,11,5,32,1,0,N,5,0,71,0.65,S,02289,1,N,2011,11,1.0,2,47,N,N,6,S,BOE-2010-262,9,26744,S,0,20200325,4,10,9,1,S,PAU,37.0,0,5,PRT,1,56.0,69,2,76890296,1,872899,SLB,N,1,5,N,2
2023,391,20230,43,391,66,33,10,440,1,9,20130,388,20241226,M,2,25,7.0,4,4,2,VIR,12,0,1,3,60.0,N,55.0,S,VCT,3,1,10,2020-08-28,1,8,S,85,550.0,DC08,440,N,4,N,,37,33,4,20,1,0,N,3,0,43,0.57,S,43682,0,N,2010,33,0.0,6,13,N,S,13,S,BOE-2021-214,46,29518,S,0,20200828,8,10,46,1,N,PAU,93.0,1,3,MCO,0,,66,4,55813853,1,696839,CHL,N,1,3,N,2
2024,392,20240,22,392,100,29,56,229,3,10,20240,376,20251211,H,1,68,7.4,4,4,2,HYB,10,1,1,7,,S,,,LIE,7,1,56,2023-07-09,6,2,N,199,,DC03,229,S,2,N,,46,29,2,37,0,0,N,5,1,31,0.0,N,41195,1,S,2015,29,0.0,8,41,N,N,15,S,BOE-2015-223,2,28984,N,0,20230709,3,6,2,0,N,PAU,,0,5,MOZ,0,,100,4,41178850,0,971135,,S,0,5,N,2
2022,393,20220,96,393,75,6,4,258,4,13,20130,368,20220217,M,2,24,9.1,3,2,1,VIR,12,0,1,5,,S,,,CUB,5,1,4,2023-06-15,2,2,S,95,,DC06,258,S,4,N,T74204,26,6,4,45,1,1,S,1,1,48,0.52,N,41980,1,N,2018,6,1.0,8,4,N,N,2,S,BOE-2011-190,4,52100,S,0,20230615,6,9,4,1,S,PAU,,0,4,CUB,0,57.0,75,3,53143336,1,197344,,N,0,3,N,1
2020,394,20200,31,394,70,36,82,230,5,3,20210,484,20210710,H,1,20,7.7,4,4,2,SEM,5,1,0,2,,S,,,PAN,2,1,82,2021-04-21,5,4,S,73,,DC09,230,S,5,N,,40,36,5,17,0,0,N,4,1,36,0.0,N,45476,1,S,2012,36,1.0,5,82,N,N,5,N,BOE-2017-332,42,32449,N,1,20210421,9,7,42,1,N,PAU,,0,9,PAN,0,,70,4,85726382,0,370173,,S,0,2,S,2
2019,395,20190,22,395,40,25,68,229,1,5,20220,478,20190111,H,1,62,5.2,3,3,2,HYB,5,0,0,7,50.0,S,72.0,S,GRC,7,1,68,2020-11-08,10,4,S,181,720.0,DC06,229,S,5,N,,50,25,5,39,1,0,N,2,1,32,0.78,S,32814,0,N,2018,25,0.0,5,68,S,N,10,N,BOE-2012-027,17,34244,S,0,20201108,6,5,17,1,S,PAU,72.0,0,10,GRC,0,,40,3,41178850,1,244043,GNB,N,1,5,N,2
2018,396,20180,32,396,7,17,43,168,5,7,20190,352,20180925,M,2,48,9.1,1,3,2,VIR,4,1,1,8,,S,,,TWN,8,1,43,2023-08-01,1,6,N,99,,DC09,168,S,4,N,,56,17,4,11,1,1,S,3,1,53,0.99,N,41964,0,S,2013,17,1.0,3,43,N,S,9,S,BOE-2022-130,21,07493,S,1,20230801,9,5,21,0,N,PAU,,1,7,TWN,0,,7,1,39599276,1,363518,,S,0,3,S,2
